tag,name,nameColor,icon,trophies,rank,club,country_code
#LGGRJJU9L,Yassin gamer 🌴,0xffa2e3fe,{'id': 28000528},54774,172,{'name': 'Goats home.'},TN
#89PJ88JC0,S H A Z A M,0xffcb5aff,{'id': 28000611},54743,173,{'name': 'antoinenoob'},TN
#P8UGJPQP9,☙hamza|حمٍزة☙,0xffcb5aff,{'id': 28000290},54629,174,,TN
#L2099G9UQ,BF|LōôēY|❄️,0xff1ba5f5,{'id': 28000175},54485,175,{'name': '🌵BF|Server❄️'},TN
#9YQYQJPVC,TsT,0xffcb5aff,{'id': 28000230},54380,176,{'name': 'Unima III'},TN
#980R8YC2Y,G͎C͎|ɴᴀʀᴜᴛᴏᵍᵒᵈ☺,0xffffffff,{'id': 28000313},54369,177,{'name': '🖤DEMONSヅ'},TN
#2UPY0229J,amine,0xffffce89,{'id': 28000032},54366,178,{'name': 'brotherhood'},TN
#99YCGYRCJ,lord bogo,0xffff9727,{'id': 28000474},54365,179,{'name': 'TN Avengers 😈'},TN
#9PJ9PLYRC,Ϛꜻ₭ξƦƯ,0xffa2e3fe,{'id': 28000565},54327,180,{'name': 'NEW TUNISIA'},TN
#8QVYULUCJ,Ajimi,0xffcb5aff,{'id': 28000594},54324,181,,TN
#2V89L22RC,YOU LOSE,0xffcb5aff,{'id': 28000041},54310,182,{'name': 'otaku ❤️\u200d🔥🇹🇳'},TN
#2CU08Q90V,lufi,0xffffce89,{'id': 28000501},54298,183,{'name': '<c5>Bs|Fr</c>'},TN
#QRJCLC2L9,ashref 🇸🇩🇹🇳,0xffa8e132,{'id': 28000510},54290,184,{'name': 'seif'},TN
#QYLVC8YUC,volt 19,0xfff05637,{'id': 28000263},54265,185,{'name': 'TUN|LEGENDS😏'},TN
#2PQ0V9902,laslous,0xffcb5aff,{'id': 28000528},54262,186,{'name': 'BLACK SHARK 🦈'},TN
#8PCJVR909,年│ＧＨＯＳＴ 👻,0xffffffff,{'id': 28000064},54255,187,{'name': 'DragonsKill🩸🐉'},TN
#VJYJ28VU,𝑻𝒊𝒕𝒊↯,0xffcb5aff,{'id': 28000610},54144,188,{'name': 'OnlyLuck🍀'},TN
#YQR89PJY,Hurricane,0xff1ba5f5,{'id': 28000574},54126,189,{'name': 'كفتاجي🇹🇳'},TN
#99LYJR9Y0,Mr_Spy,0xffcb5aff,{'id': 28000290},54068,190,{'name': 'NEW TUNISIA'},TN
#8YGR9CC9,KlsKilzZ9-,0xffffffff,{'id': 28000263},54034,191,{'name': 'otaku ❤️\u200d🔥🇹🇳'},TN
#8C90URQY0,MR POTATOES,0xfff9c908,{'id': 28000176},54028,192,{'name': 'Tunisian Lore'},TN
#820RYUQLU,🇹🇳youyou🇹🇳,0xfff9c908,{'id': 28000294},54020,193,{'name': 'team bobby'},TN
#9QUJQ889,德|𝓝𝓮𝔂𝔃𝓲𝔁♫,0xffa2e3fe,{'id': 28000139},53984,194,{'name': 'East Blue 🏴\u200d☠️'},TN
#PY0Y8Y9R,luzgar,0xffffffff,{'id': 28000305},53982,195,{'name': 'MBF ZOCKER'},TN
#89QRJQYR2,amintebest,0xffa2e3fe,{'id': 28000484},53981,196,{'name': 'Belgium E-Sport'},TN
#2U2299YV9,thamer,0xff1ba5f5,{'id': 28000173},53933,197,,TN
#2C98PGLGG,⛩️ | ➳𝖏多ͥɇͣηͫッ,0xffff9727,{'id': 28000164},53903,198,{'name': 'BLACK SHARK 🦈'},TN
#8QGLCJ98J,☆PRO☆LEGEND☆Y☆,0xff1ba5f5,{'id': 28000469},53895,199,{'name': 'Eder Le ninô'},TN
#YJ89VVLP9,🇹🇳KING🇹🇳,0xfff9c908,{'id': 28000618},53876,200,{'name': 'The Tunisians'},TN
#8GVRY2Y0C,Dep100r,0xff1ba5f5,{'id': 28000347},80960,1,{'name': 'Revaible 💗'},UG
#PR8GP020C,𝚁ᴏᴍᴀᴋᴀɴ♡︎,0xffffffff,{'id': 28000347},80944,2,{'name': 'Revaible 💗'},UG
#8Q88RGUVJ,Mxnuヤ,0xffffffff,{'id': 28000574},80465,3,{'name': '× ONLY SKILL ×'},UG
#Y9URY80,Blxncozz?,0xffffffff,{'id': 28000122},75193,4,{'name': 'Piece of cake.'},UG
#RRQUV00C,fAm0ss🤍x,0xffffffff,{'id': 28000207},72386,5,{'name': 'Determined'},UG
#90G2YLRCR,ML|Citron 🍋💛,0xfff9c908,{'id': 28000295},70652,6,{'name': 'La team Goat'},UG
#P0LPVJ9VP,まだKlyma?あんな,0xffff8afb,{'id': 28000545},70232,7,{'name': 'Euphoria🤍✨'},UG
#RRQ0L9J8,❤️‍🔥ㄡchypasㄥ💞,0xfff9c908,{'id': 28000545},69700,8,{'name': 'swagxxx🩸'},UG
#PRLR9J9Y,おどうあ-лайтик👅,0xffff8afb,{'id': 28000080},69567,9,{'name': '❤YT:LighTik FT❤'},UG
#2RYRRRJV9,murilo,0xfff05637,{'id': 28000278},68987,10,{'name': 'Darks ⚜️'},UG
#Q8R82LVG,stеfixx🎓,0xffffffff,{'id': 28000534},68692,11,{'name': 'Лучшие Игроки💔'},UG
#P02YYUQ2Q,Linkor,0xff1ba5f5,{'id': 28000299},66534,12,{'name': 'Scarlet Sun'},UG
#82G8V90P,huh?Kepas🦋,0xff1ba5f5,{'id': 28000121},66487,13,{'name': 'Логово Вампира'},UG
#209090R99,kissa,0xffcb5aff,{'id': 28000523},66390,14,{'name': 'Donutella 🍫'},UG
#PLUCGLRUC,ɪᴛ's ʜᴏʀɪᴢᴇ❤‍🔥,0xffff9727,{'id': 28000156},66026,15,{'name': 'клюб'},UG
#8GU8J2GR,ланiкс👅組隊遊戲,0xffffffff,{'id': 28000175},65799,16,{'name': 'Hate Legendary'},UG
#GPLGJVU,𝔈𝔞𝔤𝔩𝔢𝔱🌸™,0xffffffff,{'id': 28000164},65736,17,{'name': 'Star Kingdom ✨'},UG
#LGYPQYRR,yokíto🤍u,0xffffffff,{'id': 28000599},65578,18,{'name': '^_-'},UG
#9CVVJYJ0P,🔥AnTitiKs⭐️,0xffffffff,{'id': 28000618},65421,19,{'name': 'Vanguard'},UG
#8L908LLYV,藕|ℓᴀᴛɪx€ᴏ ❦,0xffff9727,{'id': 28000244},65103,20,{'name': 'あsweet dreams💞'},UG
#PUQ98QQ8L,♠🎴squeak,0xffffce89,{'id': 28000556},64379,21,{'name': 'Клуб:  #292J82PUP'},UG
#2088G2GQR,谷𝚉𝚘𝚍𝚒𝚊𝚌谷,0xffffffff,{'id': 28000349},64192,22,{'name': 'Dragons 🐲🖤'},UG
#2R8GRG0VG,qwistt🩸あはさた,0xffff9727,{'id': 28000401},63986,23,{'name': 'absolutes'},UG
#9PYUCRCVP,foriks🤍水女ㄔ,0xff1ba5f5,{'id': 28000498},63831,24,{'name': 'фимозики'},UG
#RQCUJG8J,✨Rey✨,0xffffffff,{'id': 28000210},63636,25,{'name': 'Мега клуб'},UG
#2ULVQVVQY,MrWinner,0xfff9c908,{'id': 28000518},63523,26,{'name': 'WF SQUAD'},UG
#2GQL2PY8,Фрэнк,0xffa2e3fe,{'id': 28000084},63306,27,{'name': 'only swag✟'},UG
#P82UL9L8L,🥀top4ik❤️‍🔥,0xffffffff,{'id': 28000418},63143,28,{'name': 'MostNatural🤭'},UG
#922CR8UC,ИВАН😠,0xffffffff,{'id': 28000365},63097,29,{'name': 'SCP Foundation'},UG
#PJJJLJP8G,マウス🐣|Fᴇʟʟɪx♡︎个,0xffffffff,{'id': 28000019},62542,30,{'name': 'dreamcore ♡'},UG
#2GCQ90R2L,babidzon,0xffa8e132,{'id': 28000259},62491,31,{'name': 'Death Galaxy'},UG
#2JJ2UVCL,ㅈㄱㅅ😶‍🌫️kamara,0xfff05637,{'id': 28000497},62488,32,{'name': 'Gusers❦︎'},UG
#2PULYQGL0,BezdarDark🕊,0xff1ba5f5,{'id': 28000613},62439,33,{'name': 'Bahrain Kings'},UG
#PGVRGUL99,Nyashka🐷,0xffffffff,{'id': 28000023},62387,34,{'name': 'Furious Kats'},UG
#2PGV22CGL,Xyesos❤🇷🇺,0xffffffff,{'id': 28000129},61970,35,{'name': 'Santa™'},UG
#UVPJJUY2,SPS|akto..?☕,0xffffffff,{'id': 28000438},61936,36,{'name': 'PLATINA_WINS❤️'},UG
#9J0ULYY,Tem4ik,0xffffffff,{'id': 28000574},61822,37,{'name': '[SL]Darkness™☯️'},UG
#PCV8C892C,лизпро,0xffff9727,{'id': 28000020},61205,38,{'name': '🌪Hidden Sand🌪'},UG
#P9VYYGQGP,chilavechiK♡,0xffcb5aff,{'id': 28000228},61067,39,{'name': 'Oргaзм.'},UG
#2UJJ9LG9,It’s Frix,0xffffffff,{'id': 28000528},60978,40,{'name': 'Fight Club'},UG
#2JGVVVQ90,gg|goodpigs🐷❤️,0xffffffff,{'id': 28000576},60575,41,{'name': 'Santa™'},UG
#YCGJ8Y8JJ,брокен🤍ニーヤ,0xffff8afb,{'id': 28000602},60454,42,"{'name': ""Хижина Broken'a""}",UG
#Y88PY8JCQ,kwwĭkæe🩸👅大ך'צ,0xfff05637,{'id': 28000528},60103,43,{'name': 'LINE'},UG
#YJVRYQ88,尺|𝚍𝚎𝚌𝚣𝚊𝚛♡,0xffffffff,{'id': 28000349},60010,44,{'name': 'Mad Cats'},UG
#8LLQRCY2V,幾｜BloBi?🌧️,0xff1ba5f5,{'id': 28000594},60007,45,{'name': 'dopeusers^^'},UG
#RG9YPCYC,гол,0xff4ddba2,{'id': 28000426},60002,46,{'name': 'ИЩЕМ КУБКИ'},UG
#89GJYGURJ,ПаРоВоЗиК тОмАс,0xffa2e3fe,{'id': 28000554},59950,47,,UG
#Y0QJLGUY0,Navi|Cubick,0xff1ba5f5,{'id': 28000417},59829,48,"{'name': ""Nobody's better""}",UG
#9QLJP89L2,TB|BublikK83,0xffffffff,{'id': 28000477},59472,49,{'name': 'Northern Ducks'},UG
#90VPQRYJJ,SIMBA LOVE,0xffffffff,{'id': 28000310},59317,50,{'name': 'Mafia Empire'},UG
#P02990V0P,лайтиксにな卜木🩸,0xfff9c908,{'id': 28000614},58976,51,"{'name': ""Хижина Broken'a""}",UG
#2CJQCJLG0,sad💔terryᵒᵖ,0xffffffff,{'id': 28000510},58741,52,{'name': '[夢]hierarchy♡'},UG
#889CRPLCR,Virolid,0xffcb5aff,{'id': 28000478},58522,53,{'name': 'dreamcore ♡'},UG
#92QUVLJRG,[LP] Bogdan,0xffffffff,{'id': 28000349},58337,54,{'name': '🎬Yt: Jetje🎬'},UG
#82VGRRVYR,[Clown] Almaz,0xfff9c908,{'id': 28000528},58322,55,{'name': '🍁Qu1nxes🍁'},UG
#PYY9LGPGL,[FL] Flexi,0xffffce89,{'id': 28000497},58260,56,{'name': 'Regions Team 2'},UG
#8L92C99YY,Гром Заката,0xff4ddba2,{'id': 28000229},58034,57,{'name': '25 ранг'},UG
#YQ8YVLYVY,Quartz😼,0xffff8afb,{'id': 28000332},58028,58,{'name': '☔Legendary☔'},UG
#9YGGLUGG9,BATUHAN,0xff1ba5f5,{'id': 28000401},57990,59,{'name': 'Grallar'},UG
#8JLQLCYLG,s’ Hoegaarden🍀,0xffffffff,{'id': 28000481},57692,60,,UG
#2CG899Y8,MOONDO4EL,0xffffffff,{'id': 28000534},57519,61,{'name': 'DeepSea'},UG
#2QL9JQQQQ,❤️Artik❤️,0xfff9c908,{'id': 28000557},57465,62,{'name': 'хизикс.💞'},UG
#8YQ8C9RY0,❄️Winter❄️,0xffa2e3fe,{'id': 28000554},57311,63,{'name': 'Royal Fantasy'},UG
#LCCU9GG9U,saint🪐,0xffcb5aff,{'id': 28000191},57288,64,{'name': 'naBLOKE'},UG
#P8PVJGU80,saint,0xff1ba5f5,{'id': 28000397},57095,65,,UG
#Q89YUGJVL,1000-7,0xffffffff,{'id': 28000278},56793,66,"{'name': ""Robot's Hell""}",UG
#Y2J0U8R09,💎Bûřícø Főfø👑,0xfff9c908,{'id': 28000296},56730,67,{'name': '望ᴼᵖ Legendarys⚡'},UG
#2YCR99PJ8,hikau♡︎,0xffffffff,{'id': 28000132},56641,68,{'name': '<c2>Поrn</c>Hub'},UG
#Y2GYU9JJG,👻Purpuseful👻,0xffcb5aff,{'id': 28000398},56512,69,{'name': 'LONESTAR YT'},UG
#902QJPU00,♣El|Tristano ♣,0xfff9c908,{'id': 28000493},56447,70,{'name': 'Red Fire'},UG
#9PJV28CP9,ЧИТЕР777,0xffffce89,{'id': 28000167},56323,71,{'name': '🎗IS{go to top}'},UG
#PP9RL8GGL,10ка (Илья),0xffffffff,{'id': 28000296},56261,72,{'name': 'Mortis’ Museum'},UG
#8PGQGYUU2,blood|as🩸,0xfff05637,{'id': 28000304},56247,73,,UG
#2GGPVL0LV,wifchik,0xffcb5aff,{'id': 28000278},56031,74,{'name': 'The Last Sound'},UG
#9U0L9Y8RC,vitaa,0xfff05637,{'id': 28000561},55957,75,{'name': 'лесная братва😴'},UG
#YVGCJV9U8,AbobaUltimate,0xffffffff,{'id': 28000278},55890,76,{'name': 'Frostreaper'},UG
#U99PQ92Q,reali💞квирез🫧,0xffffffff,{'id': 28000074},55757,77,{'name': 'хизикс.💞'},UG
#9U29PU2RR,van1sh🌠,0xffffffff,{'id': 28000136},55738,78,{'name': 'OMFF'},UG
#YJRU8QCP,Genniuzz🤍,0xffffffff,{'id': 28000512},55729,79,{'name': 'Young Talents'},UG
#YY9QJU2C9,aͥbsͣoͫlute?陰影,0xffcb5aff,{'id': 28000563},55711,80,{'name': 'absolute squad'},UG
#20P8RY02C,JUTOL | DT,0xffcb5aff,{'id': 28000612},55576,81,{'name': 'Preslige'},UG
#GRYJJ9YP,uplugged’sheezy,0xffffffff,{'id': 28000443},55550,82,,UG
#8VCQJLCYG,Hasan❤️‍🔥,0xffffffff,{'id': 28000073},55532,83,{'name': 'GOLD/TEAM🥇👑'},UG
#228JCR08P,Bad Bantly☠️,0xffa8e132,{'id': 28000594},55507,84,{'name': 'Бустеры'},UG
#PJCYY90QG,asagatsu ヤ力一⚰️.,0xffcb5aff,{'id': 28000618},55413,85,{'name': 'PsychoPouchers❣'},UG
#8CLVRQ8J9,zefrixxs🤍ニャ,0xffffffff,{'id': 28000019},55325,86,,UG
#8GPVLR8Y0,🖤☸️GORDEY☸️🖤,0xffcb5aff,{'id': 28000554},55215,87,{'name': 'Stormy 2nd club'},UG
#8VGRL0LUQ,agroヤhexaгенчік,0xffffffff,{'id': 28000150},54946,88,,UG
#8QQPVY8LJ,HALK_BRO,0xffcb5aff,{'id': 28000523},54841,89,{'name': 'HALKASMR 2.0'},UG
#2QJR88C8C,RōøK チェスで🍤,0xffff8afb,{'id': 28000274},54808,90,{'name': 'Лига Кактусов'},UG
#GR989LYG,Noodek🦋,0xfff9c908,{'id': 28000442},54718,91,{'name': 'Skuff’s squad'},UG
#28UJLC00P,🔮Кристалл❄,0xff1ba5f5,{'id': 28000563},54635,92,{'name': '<c5>GOOD</c>'},UG
#PCR8UQY2,quartZzz🤍сiгмо,0xffffffff,{'id': 28000321},54607,93,{'name': 'домик heaxZzza'},UG
#8U8Y898LC,Madara Uchiha,0xffa2e3fe,{'id': 28000534},54604,94,{'name': 'Holdenmolch'},UG
#PG82PCQ8Y,ZOV | xlxxh,0xffffffff,{'id': 28000139},54599,95,{'name': 'blyat vse idi n'},UG
#P2Y292YU0,UA | ZeNtR,0xff4ddba2,{'id': 28000487},54385,96,{'name': 'СЛАДКИЕ АНАНАСЫ'},UG
#YGVV2QYRL,netherblvd3🌑,0xff1ba5f5,{'id': 28000569},54276,97,{'name': 'СЛАВА ГЕ°°ЯМ'},UG
#9YU9GYQQC,SL|rad0n,0xfff9775d,{'id': 28000478},54198,98,{'name': 'KpS/makstim'},UG
#9RVL2VRVL,Ion-Ion,0xffcb5aff,{'id': 28000170},54193,99,{'name': 'WisperiAkademy'},UG
#PG0UU80LG,Red Bull 🐂,0xffffffff,{'id': 28000023},54143,100,{'name': 'sexy human👅🩸'},UG
#2YQRG8R2C,☃️NikVl☃️,0xffffffff,{'id': 28000198},54139,101,{'name': 'essence🩸'},UG
#LLUCGGGJ,NEO,0xff4ddba2,{'id': 28000399},54111,102,{'name': 'BULDOZER'},UG
#P8289CY88,ナルト,0xffcb5aff,{'id': 28000281},53990,103,{'name': '🔥xTyeep🔥'},UG
#PQ89RYLU9,ЖАМШУТ💦,0xfff9c908,{'id': 28000495},53921,104,{'name': 'DarkMasters|YT'},UG
#Y2QQP282,CR|den4ik↑,0xffcb5aff,{'id': 28000280},53902,105,{'name': '6A|anskill'},UG
#2LURGLUPY,QLS|Trufel🍕,0xffa8e132,{'id': 28000136},53889,106,{'name': 'ZT |Klan🎂🙉🧸'},UG
#JGRL890U,乂丹丹|丹什亼尸仨リ™,0xfff9c908,{'id': 28000104},53801,107,{'name': 'Italonee💘'},UG
#909CV892G,El campeón!,0xfff05637,{'id': 28000574},53777,108,,UG
#Q99C0YUC,ਸਤਿ ਸ਼੍ਰੀ ਅਕਾਲ,0xfff05637,{'id': 28000310},53725,109,,UG
#Y999PCCJ2,YT | GoW GG 🥀,0xffcb5aff,{'id': 28000566},53706,110,{'name': 'FishSquad 🐟'},UG
#8YYYU990,RIOoos,0xffa2e3fe,{'id': 28000563},53677,111,{'name': 'мина жизни'},UG
#9UUU0Q800,zombi,0xffcb5aff,{'id': 28000072},53668,112,{'name': 'Брадки Павлика'},UG
#8Y8GV8CQL,Alexandr_crazy,0xffcb5aff,{'id': 28000191},53664,113,,UG
#P2UJJGRJY,TRB|SaltBiscuit,0xff1ba5f5,{'id': 28000352},53651,114,{'name': 'Coole Freunde'},UG
#UGCGLPC9,Azeksks😁,0xffffffff,{'id': 28000139},53567,115,{'name': 'tilted♡︎piska'},UG
#9UQ00PVQU,Zentixz♡︎,0xffcb5aff,{'id': 28000280},53534,116,{'name': '❤YT:LighTik FT❤'},UG
#2U29QQPUQ,BRFF,0xffcb5aff,{'id': 28000569},53501,117,{'name': 'Ml_Gaming'},UG
#YR0RRG99,忍者|Infiniti⛩️,0xffff8afb,{'id': 28000207},53477,118,,UG
#PV89QJGU9,➳🦈•𝗲𝖗１ĸ•🦈°᭄,0xff4ddba2,{'id': 28000140},53408,119,{'name': 'GODZILLA'},UG
#YVRV88LVU,квирикз👅マンビキョイ,0xffffffff,{'id': 28000614},53365,120,{'name': 'vzrchk squad'},UG
#RRVURJ00,Pedro ll,0xffcb5aff,{'id': 28000356},53354,121,{'name': 'Brow Star _\\|/_'},UG
#PPCURLY22,LEON 2,0xff4ddba2,{'id': 28000226},53059,122,{'name': 'B2B|E-Sports'},UG
#P8LPCU8PV,I'm seventeen,0xffffffff,{'id': 28000489},53033,123,{'name': 'abyss angels'},UG
#QP2C2Q2LL,Anuarchik♕︎,0xffff9727,{'id': 28000278},53029,124,{'name': 'Медные Быки'},UG
#8R0LCJRRU,❖ƬʜᴇLegend亗,0xffcb5aff,{'id': 28000399},53002,125,{'name': 'Хижина ПАБЛО'},UG
#29CRVJQJL,✨AQM|Crazy✨,0xffffffff,{'id': 28000576},52904,126,{'name': 'Лига Бравлеров'},UG
#8CPG2CQ99,PurpleGem,0xffffffff,{'id': 28000563},52883,127,{'name': 'AFewGoodBrawler'},UG
#8VQPLP000,变|krakin?🤍,0xffffffff,{'id': 28000000},52863,128,{'name': 'dopeusers^^'},UG
#9RQLCLVCP,BRAM,0xffcb5aff,{'id': 28000296},52782,129,{'name': 'belgium sweats'},UG
#899209CYJ,LAL You / YT,0xffcb5aff,{'id': 28000278},52775,130,{'name': 'UA|HELLRISE🥀'},UG
#9C9UGGV20,Prizrak x7,0xff4ddba2,{'id': 28000423},52661,131,{'name': 'H7 | Hunter 7'},UG
#8Q2CJ0JQG,Run™,0xffffffff,{'id': 28000496},52627,132,{'name': 'Дилдочки'},UG
#20QV0ULU0,SKYWALKER¿,0xffcb5aff,{'id': 28000548},52603,133,{'name': 'DeadlySquad'},UG
#8YQ9JC0UU,TARmAnch1k,0xffffffff,{'id': 28000534},52573,134,{'name': 'ослобобики ещке'},UG
#2G8L8PG9Y,ダウン症,0xffff9727,{'id': 28000560},52513,135,{'name': '乙武Company'},UG
#9U2CU0VG0,🏅Nida🔶Niel,0xffa2e3fe,{'id': 28000453},52508,136,{'name': '3 mosqueteiros'},UG
#2CGP0UUY2,tessmoャー❤️‍🔥🫀,0xffffffff,{'id': 28000563},52360,137,,UG
#8CC2V0V8Y,дениск無敵🐶🩸,0xffffffff,{'id': 28000018},52351,138,{'name': 'ушел из бравла'},UG
#2VR8VUV8G,メ 𝕸𝖆𝖗𝖎𝖔|🐉,0xffffffff,{'id': 28000296},52268,139,{'name': 'GL|'},UG
#9JR02U02R,ˡ ᵃᵐ SV¥T♡,0xffcb5aff,{'id': 28000228},52254,140,{'name': 'MISSNIGHT'},UG
#9QGC8JC8V,дай ЛЕГУшку,0xffa2e3fe,{'id': 28000045},52235,141,{'name': 'азартные дураки'},UG
#PQYRJQCYG,BD|lord,0xffcb5aff,{'id': 28000557},52226,142,{'name': 'Лютые Живчики'},UG
#2UGVJQ9UC,HolleywooD,0xffcb5aff,{'id': 28000279},52220,143,,UG
#YQQRRG822,дестми63,0xffffffff,{'id': 28000100},52199,144,{'name': 'Ragen Bull’s'},UG
#2Y9CL0GV0,why? hellix🏮,0xffffffff,{'id': 28000234},52102,145,{'name': 'dopeusers^^'},UG
#2LRURGQCP,я какака,0xffa8e132,{'id': 28000023},52097,146,{'name': 'Shadows Freedom'},UG
#9YC9LV0QU,ZnX|F1nMuS🍀,0xffcb5aff,{'id': 28000528},52064,147,{'name': 'Open§Mind'},UG
#PL998VCVG,LP/IVAN,0xfff05637,{'id': 28000228},51960,148,{'name': '🔥ОГОНЬКИ🔥'},UG
#20989LYY2,MØRØ,0xffa8e132,{'id': 28000518},51948,149,,UG
#PLC9L92L9,Felix🩸ヴァンプ,0xff4ddba2,{'id': 28000424},51798,150,{'name': '⚜️DARK⚜️'},UG
#8CLV02JL8,СУПЕР ВЕЗУЧИЙ,0xffcb5aff,{'id': 28000349},51775,151,{'name': 'UA|HELLRISE🥀'},UG
#2LCJJ0JR,dwacker,0xffffffff,{'id': 28000156},51703,152,{'name': 'Quasar🩸'},UG
#9JGQ8YJJP,_VEGAS_,0xffffffff,{'id': 28000399},51600,153,{'name': 'DonFPS'},UG
#P9R2RGYPV,𝚃𝚠𝚊𝚒𝚐𝚎𝚛,0xffffffff,{'id': 28000399},51570,154,{'name': 'ZETA Squad'},UG
#9PQJ20RJP,Ŧ4WERKA,0xff4ddba2,{'id': 28000155},51548,155,{'name': '🏔️Height🌀'},UG
#2Q90L9G9Q,絶対 | skylinexxツ,0xffffffff,{'id': 28000156},51491,156,{'name': 'GMTEAM'},UG
#88UYR8VJ,~<<34РУСС>>~,0xffff8afb,{'id': 28000569},51480,157,{'name': 'ARCH'},UG
#2Y82QYQVV,༼Drx 𝐃𝐢𝐫𝐨𝐥,0xffa8e132,{'id': 28000507},51476,158,,UG
#8YYVPJPQ8,И. Н. М. Т,0xffff9727,{'id': 28000401},51420,159,{'name': '<c2>RAID</c>ED™'},UG
#9GJCU2PQ8,ArgeneLegend,0xfff05637,{'id': 28000033},51380,160,{'name': 'Pogromy'},UG
#2CP29J90C,𝚔𝚊𝚔𝚊𝚜💞世,0xffffffff,{'id': 28000139},51311,161,{'name': 'Moon Eclipse 🌘'},UG
#JLUV99VJ,Antônio el prô,0xffcb5aff,{'id': 28000170},51206,162,{'name': 'LA FAMILIA 😎'},UG
#Y808C8GV,Школьник👅女學生,0xffff8afb,{'id': 28000481},51123,163,{'name': 'Elite Universe'},UG
#Y2C82R2V8,lyrick❤️‍🩹,0xffffffff,{'id': 28000183},51067,164,{'name': 'KsKsar'},UG
#LPY0JV8YQ,𝔪𝔬𝔯𝔟𝔲𝔰🦇,0xffffffff,{'id': 28000024},51049,165,,UG
#2JRRC820Q,🌴NOTENA!T🌴,0xff1ba5f5,{'id': 28000616},50979,166,{'name': 'Малодые пумпыши'},UG
#2C8Y9LV9G,°RuBix°,0xffffffff,{'id': 28000541},50907,167,,UG
#CJRLGLGG,ПУТЬ ГОВНА,0xffff8afb,{'id': 28000023},50898,168,{'name': 'essence🩸'},UG
#L8VR82JQ2,фᴀнᴀт|Dep100₽'ᴀ,0xff4ddba2,{'id': 28000556},50879,169,{'name': 'The Crying Team'},UG
#99VJVQQYQ,DiNo🦜,0xffcb5aff,{'id': 28000419},50849,170,{'name': 'AnxietyComeBack'},UG
#892RGJ,ℂ𝕙𝕖𝕝𝕤𝕪𝕪😞,0xff1ba5f5,{'id': 28000261},50753,171,{'name': 'Нура топ'},UG
#2Q0ULRLJG,ByLobo YT,0xff1ba5f5,{'id': 28000419},50731,172,{'name': 'don pollo'},UG
#QL2PC9GQ2,mom3nt,0xff4ddba2,{'id': 28000614},50550,173,{'name': 'TEM TEAM⛩️🌸'},UG
#9LCGUVJRJ,винни🤍さスィー,0xffffffff,{'id': 28000498},50542,174,{'name': 'why¿psycho👅'},UG
#20LGC8Q0P,BB | efaca ✝️,0xffffffff,{'id': 28000161},50477,175,{'name': 'KoH|Russia'},UG
#2CGUJJU2Y,shipyyx👅ハンサム,0xff1ba5f5,{'id': 28000412},50432,176,{'name': 'Остров Тайных'},UG
#8L0QGLV88,X|HAIR|X,0xffa8e132,{'id': 28000122},50422,177,,UG
#VGV8Q9P,С_е_р_ы_й$,0xffa2e3fe,{'id': 28000495},50406,178,{'name': 'CLS|Elite🖤'},UG
#9YGGGLG9,Leon,0xff1ba5f5,{'id': 28000289},50398,179,{'name': '⚽⚽💫'},UG
#PC2RJQCYU,Sandays,0xffffffff,{'id': 28000000},50372,180,,UG
#2V9CPPR8V,ZO|Cherepok YT,0xffcb5aff,{'id': 28000222},50372,181,{'name': 'TEAM|IS BLACK'},UG
#8VP2JRVJU,#Å1ęñBřāwł,0xffcb5aff,{'id': 28000129},50368,182,{'name': 'brawl stars'},UG
#8QPPU0LUR,AKR,0xffffffff,{'id': 28000594},50354,183,{'name': 'xentai'},UG
#99RVGYGUV,gg|ferzik🐊💚,0xffa8e132,{'id': 28000075},50344,184,{'name': '14МЕДНЫЙБЫК88'},UG
#9PRGLYGUL,能|Kerra🌸,0xffffffff,{'id': 28000594},50317,185,{'name': '❤YT:LighTik FT❤'},UG
#QYV9Q2VJ0,⚡️HolyMoon🌒,0xff1ba5f5,{'id': 28000038},50308,186,{'name': 'Thurmond'},UG
#YP9QJLU29,ВПР,0xffcb5aff,{'id': 28000492},50306,187,{'name': 'Sandpit Ninjas!'},UG
#9PCLVUYVJ,RM | Sweety,0xffffffff,{'id': 28000153},50287,188,{'name': 'NOVA | México'},UG
#8YRCU08Q9,橱|Ƥͥeͣaͫrᴳᵒᵈ🥀,0xffcb5aff,{'id': 28000305},50255,189,{'name': '†Night Legends†'},UG
#22R08V0C,Кент awesom'a👅,0xffff8afb,{'id': 28000004},50207,190,{'name': 'НИЩИЕ ШДШЕРЫ'},UG
#8UQP0QY9,Artem,0xffffffff,{'id': 28000000},50183,191,{'name': 'Unstated'},UG
#9V00J99R9,ОпАсНыЙ_ПоЦыК,0xff1ba5f5,{'id': 28000501},50183,192,{'name': 'Team Kings⚔️'},UG
#LJY8PLRJL,🎴|Prame💕,0xffffffff,{'id': 28000554},50160,193,{'name': 'Dorofeevs Team'},UG
#2PGL0C8L9,⛩️JACKSON⛩️,0xffff9727,{'id': 28000296},50155,194,{'name': 'UA|HELLRISE🥀'},UG
#8VR0RJPR8,最强的|weckyyyy🎀,0xffffffff,{'id': 28000095},50155,195,{'name': 'Молния'},UG
#PYGVV8JPG,pirsoner 🥱,0xffcb5aff,{'id': 28000569},50114,196,{'name': 'TEAM|JOKER 🃏'},UG
